AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win_Set,Lose_Set,Total_Set,Win_Lose,Get_Point,Lose_Point,Game_Time,Start_Time,End_Time,Spectators,Jury,Chief_Umpire,Sub_Umpire,Judgeman,Home_Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
146,55,8,37.7,18.33,4,0,0,0.0,8,2.67,73,2,4,31,12.8,63,33.0,0.0,52.4,606,2016-10-30,2016,10,30,,富谷スポーツセンター,KUROBEアクアフェアリーズ,仙台ベルフィーユ,米山弘,,3,0,3,Win,75,61,73,14:00,15:19,1152,佐々木克之,津嶋由香,岸名紀彦,渡部隆一,Away,141,42,8,29.8,14.00,18,5,2,27.8,4,1.33,63,2,0,30,14.4,69,38.0,0.0,55.1
96,26,5,27.1,8.67,7,4,0,57.1,6,2.00,54,1,5,25,13.1,61,30.0,0.0,49.2,608,2016-10-30,2016,10,30,,JAぎふアグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,高橋昂大,0,3,3,Lose,52,75,62,14:55,16:03,793,高橋憲太郎,浅見靖人,奥田誠,岡田功太,Home,99,45,5,45.5,15.00,5,3,1,60.0,12,4.00,73,5,10,29,16.0,49,23.0,0.0,46.9
99,45,5,45.5,15.00,5,3,1,60.0,12,4.00,73,5,10,29,16.0,49,23.0,0.0,46.9,608,2016-10-30,2016,10,30,,JAぎふアグリパーク鈴ヶ坂アリーナ,埼玉上尾メディックス,JAぎふリオレーナ,吉田敏明,箕輪憲吾,3,0,3,Win,75,52,62,14:55,16:03,793,高橋憲太郎,浅見靖人,奥田誠,岡田功太,Away,96,26,5,27.1,8.67,7,4,0,57.1,6,2.00,54,1,5,25,13.1,61,30.0,0.0,49.2
95,46,3,48.4,15.33,7,2,2,28.6,9,3.00,73,4,4,18,10.5,44,33.0,0.0,75.0,611,2016-11-05,2016,11,05,,うきは市立総合体育館（うきはアリーナ）,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,箕輪憲吾,3,0,3,Win,75,47,62,13:00,14:08,600,竹本久男,木内誠二,松永佳幸,藤門義信,Home,107,35,9,32.7,11.67,7,3,2,42.9,3,1.00,49,0,5,11,5.6,69,47.0,0.0,68.1
107,35,9,32.7,11.67,7,3,2,42.9,3,1.00,49,0,5,11,5.6,69,47.0,0.0,68.1,611,2016-11-05,2016,11,05,,うきは市立総合体育館（うきはアリーナ）,柏エンゼルクロス,埼玉上尾メディックス,岩下忠正,吉川三博,0,3,3,Lose,47,75,62,13:00,14:08,600,竹本久男,木内誠二,松永佳幸,藤門義信,Away,95,46,3,48.4,15.33,7,2,2,28.6,9,3.00,73,4,4,18,10.5,44,33.0,0.0,75.0
121,54,7,44.6,18.00,10,4,0,40.0,6,2.00,73,2,7,23,10.3,47,35.0,0.0,74.5,609,2016-11-05,2016,11,05,,朝日町文化体育センター,デンソーエアリービーズ,JAぎふリオレーナ,山口祐之,辻健志,3,0,3,Win,75,49,65,13:00,14:11,750,高橋憲太郎,有乗正志,波塚彰優,高野俊弘,Home,116,31,3,26.7,10.33,1,1,0,100.0,2,0.67,51,0,4,12,5.9,65,42.0,0.0,64.6
116,31,3,26.7,10.33,1,1,0,100.0,2,0.67,51,0,4,12,5.9,65,42.0,0.0,64.6,609,2016-11-05,2016,11,05,,朝日町文化体育センター,JAぎふリオレーナ,デンソーエアリービーズ,椿本真恵,鈴木智大,0,3,3,Lose,49,75,65,13:00,14:11,750,高橋憲太郎,有乗正志,波塚彰優,高野俊弘,Away,121,54,7,44.6,18.00,10,4,0,40.0,6,2.00,73,2,7,23,10.3,47,35.0,0.0,74.5
211,67,15,31.8,16.75,8,0,3,0.0,10,2.50,94,2,8,26,8.8,90,62.0,0.0,68.9,610,2016-11-05,2016,11,05,,朝日町文化体育センター,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,3,1,4,Win,95,95,107,15:00,16:56,1000,高橋憲太郎,紙井ひとみ,黒地忍,中村達麻呂,Home,191,58,10,30.4,14.50,3,1,0,33.3,6,1.50,96,2,4,28,9.4,85,58.0,0.0,68.2
191,58,10,30.4,14.50,3,1,0,33.3,6,1.50,96,2,4,28,9.4,85,58.0,0.0,68.2,610,2016-11-05,2016,11,05,,朝日町文化体育センター,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,鈴木輝,1,3,4,Lose,95,95,107,15:00,16:56,1000,高橋憲太郎,紙井ひとみ,黒地忍,中村達麻呂,Away,211,67,15,31.8,16.75,8,0,3,0.0,10,2.50,94,2,8,26,8.8,90,62.0,0.0,68.9
191,64,9,33.5,16.00,6,2,0,33.3,9,2.25,87,1,1,30,9.5,91,67.0,0.0,73.6,612,2016-11-05,2016,11,05,,うきは市立総合体育館（うきはアリーナ）,仙台ベルフィーユ,フォレストリーヴズ熊本,葛和伸元,渡辺将嵩,1,3,4,Lose,86,100,100,15:00,16:49,700,竹本久男,林淳一,寺田温子,森朝美,Home,208,76,5,36.5,19.00,2,0,0,0.0,8,2.00,99,2,7,25,8.1,86,57.0,0.0,66.3
208,76,5,36.5,19.00,2,0,0,0.0,8,2.00,99,2,7,25,8.1,86,57.0,0.0,66.3,612,2016-11-05,2016,11,05,,うきは市立総合体育館（うきはアリーナ）,フォレストリーヴズ熊本,仙台ベルフィーユ,中島裕二,,3,1,4,Win,100,86,100,15:00,16:49,700,竹本久男,林淳一,寺田温子,森朝美,Away,191,64,9,33.5,16.00,6,2,0,33.3,9,2.25,87,1,1,30,9.5,91,67.0,0.0,73.6
83,44,3,53.0,14.67,7,4,0,57.1,11,3.67,74,5,4,29,15.7,44,30.0,0.0,68.2,613,2016-11-06,2016,11,06,,朝日町文化体育センター,デンソーエアリービーズ,大野石油広島オイラーズ,山口祐之,辻健志,3,0,3,Win,75,49,64,12:00,13:10,780,高橋憲太郎,有乗正志,波塚彰優,板川和則,Home,104,35,6,33.7,11.67,1,0,0,0.0,1,0.33,50,1,6,13,8.1,68,39.0,0.0,57.4
104,35,6,33.7,11.67,1,0,0,0.0,1,0.33,50,1,6,13,8.1,68,39.0,0.0,57.4,613,2016-11-06,2016,11,06,,朝日町文化体育センター,大野石油広島オイラーズ,デンソーエアリービーズ,豆田憲昭,鈴木輝,0,3,3,Lose,49,75,64,12:00,13:10,780,高橋憲太郎,有乗正志,波塚彰優,板川和則,Away,83,44,3,53.0,14.67,7,4,0,57.1,11,3.67,74,5,4,29,15.7,44,30.0,0.0,68.2
109,49,7,45.0,16.33,9,4,0,44.4,14,4.67,73,2,8,17,8.3,50,42.0,0.0,84.0,615,2016-11-06,2016,11,06,,うきは市立総合体育館（うきはアリーナ）,埼玉上尾メディックス,仙台ベルフィーユ,吉田敏明,箕輪憲吾,3,0,3,Win,75,52,63,12:00,13:09,500,竹本久男,林淳一,寺田温子,堤美樹子,Home,115,31,2,27.0,10.33,5,2,0,40.0,5,1.67,54,0,4,8,3.7,63,45.0,0.0,71.4
115,31,2,27.0,10.33,5,2,0,40.0,5,1.67,54,0,4,8,3.7,63,45.0,0.0,71.4,615,2016-11-06,2016,11,06,,うきは市立総合体育館（うきはアリーナ）,仙台ベルフィーユ,埼玉上尾メディックス,葛和伸元,渡辺将嵩,0,3,3,Lose,52,75,63,12:00,13:09,500,竹本久男,林淳一,寺田温子,堤美樹子,Away,109,49,7,45.0,16.33,9,4,0,44.4,14,4.67,73,2,8,17,8.3,50,42.0,0.0,84.0
127,54,5,42.5,18.00,2,0,0,0.0,6,2.00,74,0,5,25,8.4,61,48.0,0.0,78.7,614,2016-11-06,2016,11,06,,朝日町文化体育センター,KUROBEアクアフェアリーズ,JAぎふリオレーナ,米山弘,,3,0,3,Win,75,64,69,14:00,15:15,1070,高橋憲太郎,紙井ひとみ,黒地忍,高野俊弘,Home,129,46,6,35.7,15.33,3,2,0,66.7,6,2.00,65,0,4,13,5.0,69,44.0,0.0,63.8
129,46,6,35.7,15.33,3,2,0,66.7,6,2.00,65,0,4,13,5.0,69,44.0,0.0,63.8,614,2016-11-06,2016,11,06,,朝日町文化体育センター,JAぎふリオレーナ,KUROBEアクアフェアリーズ,椿本真恵,鈴木智大,0,3,3,Lose,64,75,69,14:00,15:15,1070,高橋憲太郎,紙井ひとみ,黒地忍,高野俊弘,Away,127,54,5,42.5,18.00,2,0,0,0.0,6,2.00,74,0,5,25,8.4,61,48.0,0.0,78.7
261,79,11,30.3,15.80,1,0,0,0.0,3,0.60,107,2,6,33,9.4,98,60.0,0.0,61.2,616,2016-11-06,2016,11,06,,うきは市立総合体育館（うきはアリーナ）,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,,2,3,5,Lose,107,106,118,14:00,16:10,500,竹本久男,木内誠二,秋峯育子,藤門義信,Home,232,75,10,32.3,15.00,22,5,4,22.7,13,2.60,106,1,7,38,9.9,100,67.0,0.0,67.0
232,75,10,32.3,15.00,22,5,4,22.7,13,2.60,106,1,7,38,9.9,100,67.0,0.0,67.0,616,2016-11-06,2016,11,06,,うきは市立総合体育館（うきはアリーナ）,柏エンゼルクロス,フォレストリーヴズ熊本,岩下忠正,吉川三博,3,2,5,Win,106,107,118,14:00,16:10,500,竹本久男,木内誠二,秋峯育子,藤門義信,Away,261,79,11,30.3,15.80,1,0,0,0.0,3,0.60,107,2,6,33,9.4,98,60.0,0.0,61.2
211,79,6,37.4,15.80,4,0,2,0.0,6,1.20,115,2,10,46,11.6,106,46.0,0.0,43.4,617,2016-11-19,2016,11,19,,美濃加茂市中央体育館（プラザちゅうたい）,大野石油広島オイラーズ,柏エンゼルクロス,豆田憲昭,鈴木輝,3,2,5,Win,115,114,119,13:00,15:11,557,小柴滋,佐伯昌昭,新海正和,岡田功太,Home,211,72,15,34.1,14.40,17,5,1,29.4,16,3.20,114,3,7,59,15.2,104,58.0,0.0,55.8
211,72,15,34.1,14.40,17,5,1,29.4,16,3.20,114,3,7,59,15.2,104,58.0,0.0,55.8,617,2016-11-19,2016,11,19,,美濃加茂市中央体育館（プラザちゅうたい）,柏エンゼルクロス,大野石油広島オイラーズ,岩下忠正,吉川三博,2,3,5,Lose,114,115,119,13:00,15:11,557,小柴滋,佐伯昌昭,新海正和,岡田功太,Away,211,79,6,37.4,15.80,4,0,2,0.0,6,1.20,115,2,10,46,11.6,106,46.0,0.0,43.4
92,49,4,53.3,16.33,5,2,0,40.0,9,3.00,73,3,8,27,12.8,40,32.0,0.0,80.0,619,2016-11-19,2016,11,19,,早水公園体育文化センター,埼玉上尾メディックス,KUROBEアクアフェアリーズ,吉田敏明,箕輪憲吾,3,0,3,Win,75,46,60,13:00,14:06,1005,田野敏彦,須藤義宏,中村久美子,永野宗敏,Home,91,30,3,33.0,10.00,3,0,0,0.0,3,1.00,48,1,7,8,6.2,64,37.0,0.0,57.8
91,30,3,33.0,10.00,3,0,0,0.0,3,1.00,48,1,7,8,6.2,64,37.0,0.0,57.8,619,2016-11-19,2016,11,19,,早水公園体育文化センター,KUROBEアクアフェアリーズ,埼玉上尾メディックス,米山弘,,0,3,3,Lose,46,75,60,13:00,14:06,1005,田野敏彦,須藤義宏,中村久美子,永野宗敏,Away,92,49,4,53.3,16.33,5,2,0,40.0,9,3.00,73,3,8,27,12.8,40,32.0,0.0,80.0
136,34,10,25.0,11.33,1,0,0,0.0,4,1.33,53,1,1,18,10.0,67,48.0,0.0,71.6,620,2016-11-19,2016,11,19,,早水公園体育文化センター,フォレストリーヴズ熊本,デンソーエアリービーズ,中島裕二,,0,3,3,Lose,52,75,72,15:00,16:18,1290,田野敏彦,平田敬基,川﨑博史,橋口昌和,Home,132,52,5,39.4,17.33,13,2,1,15.4,6,2.00,74,4,6,16,10.0,52,34.0,0.0,65.4
132,52,5,39.4,17.33,13,2,1,15.4,6,2.00,74,4,6,16,10.0,52,34.0,0.0,65.4,620,2016-11-19,2016,11,19,,早水公園体育文化センター,デンソーエアリービーズ,フォレストリーヴズ熊本,山口祐之,辻健志,3,0,3,Win,75,52,72,15:00,16:18,1290,田野敏彦,平田敬基,川﨑博史,橋口昌和,Away,136,34,10,25.0,11.33,1,0,0,0.0,4,1.33,53,1,1,18,10.0,67,48.0,0.0,71.6
133,44,5,33.1,14.67,9,3,0,33.3,7,2.33,62,1,9,19,9.0,73,34.0,0.0,46.6,618,2016-11-19,2016,11,19,,美濃加茂市中央体育館（プラザちゅうたい）,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,高橋昂大,0,3,3,Lose,61,77,74,15:50,17:10,711,小柴滋,中島俊昌,奥田誠,熊崎美穂子,Home,147,55,5,37.4,18.33,1,0,0,0.0,7,2.33,76,1,3,39,13.9,53,34.0,0.0,64.2
147,55,5,37.4,18.33,1,0,0,0.0,7,2.33,76,1,3,39,13.9,53,34.0,0.0,64.2,618,2016-11-19,2016,11,19,,美濃加茂市中央体育館（プラザちゅうたい）,仙台ベルフィーユ,JAぎふリオレーナ,葛和伸元,渡辺将嵩,3,0,3,Win,77,61,74,15:50,17:10,711,小柴滋,中島俊昌,奥田誠,熊崎美穂子,Away,133,44,5,33.1,14.67,9,3,0,33.3,7,2.33,62,1,9,19,9.0,73,34.0,0.0,46.6
128,46,8,35.9,15.33,6,1,1,16.7,4,1.33,69,0,4,41,14.9,66,41.0,0.0,62.1,621,2016-11-20,2016,11,20,,美濃加茂市中央体育館（プラザちゅうたい）,仙台ベルフィーユ,大野石油広島オイラーズ,葛和伸元,渡辺将嵩,0,3,3,Lose,67,78,79,12:00,13:25,468,小柴滋,中島俊昌,奥田誠,松井志穂,Home,135,56,6,41.5,18.67,2,1,1,50.0,7,2.33,76,2,9,25,10.6,65,24.0,0.0,36.9
135,56,6,41.5,18.67,2,1,1,50.0,7,2.33,76,2,9,25,10.6,65,24.0,0.0,36.9,621,2016-11-20,2016,11,20,,美濃加茂市中央体育館（プラザちゅうたい）,大野石油広島オイラーズ,仙台ベルフィーユ,豆田憲昭,鈴木輝,3,0,3,Win,78,67,79,12:00,13:25,468,小柴滋,中島俊昌,奥田誠,松井志穂,Away,128,46,8,35.9,15.33,6,1,1,16.7,4,1.33,69,0,4,41,14.9,66,41.0,0.0,62.1
179,67,9,37.4,13.40,11,4,3,36.4,11,2.20,109,2,6,54,14.0,94,55.0,0.0,58.5,623,2016-11-20,2016,11,20,,小林市市民体育館,デンソーエアリービーズ,埼玉上尾メディックス,山口祐之,辻健志,2,3,5,Lose,108,110,122,12:00,14:14,1200,田野敏彦,須藤義宏,川﨑博史,河野あゆみ,Home,181,78,14,43.1,15.60,17,5,3,29.4,12,2.40,109,3,13,39,11.5,102,48.0,0.0,47.1
181,78,14,43.1,15.60,17,5,3,29.4,12,2.40,109,3,13,39,11.5,102,48.0,0.0,47.1,623,2016-11-20,2016,11,20,,小林市市民体育館,埼玉上尾メディックス,デンソーエアリービーズ,吉田敏明,箕輪憲吾,3,2,5,Win,110,108,122,12:00,14:14,1200,田野敏彦,須藤義宏,川﨑博史,河野あゆみ,Away,179,67,9,37.4,13.40,11,4,3,36.4,11,2.20,109,2,6,54,14.0,94,55.0,0.0,58.5
165,54,6,32.7,13.50,5,3,1,60.0,10,2.50,95,6,7,54,19.3,67,35.0,0.0,52.2,622,2016-11-20,2016,11,20,,美濃加茂市中央体育館（プラザちゅうたい）,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,高橋昂大,3,1,4,Win,96,73,92,14:05,15:46,668,小柴滋,佐伯昌昭,新海正和,佐藤加奈,Home,176,46,15,26.1,11.50,11,0,2,0.0,6,1.50,74,5,6,29,15.5,88,29.0,0.0,33.0
176,46,15,26.1,11.50,11,0,2,0.0,6,1.50,74,5,6,29,15.5,88,29.0,0.0,33.0,622,2016-11-20,2016,11,20,,美濃加茂市中央体育館（プラザちゅうたい）,柏エンゼルクロス,JAぎふリオレーナ,岩下忠正,吉川三博,1,3,4,Lose,73,96,92,14:05,15:46,668,小柴滋,佐伯昌昭,新海正和,佐藤加奈,Away,165,54,6,32.7,13.50,5,3,1,60.0,10,2.50,95,6,7,54,19.3,67,35.0,0.0,52.2
197,67,13,34.0,16.75,2,0,1,0.0,2,0.50,96,3,5,29,10.1,80,52.0,0.0,65.0,624,2016-11-20,2016,11,20,,小林市市民体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,,3,1,4,Win,97,86,105,14:50,16:44,1200,田野敏彦,平田敬基,中村久美子,松田さゆり,Home,181,59,16,32.6,14.75,7,1,3,14.3,9,2.25,87,0,7,28,8.0,91,62.0,0.0,68.1
181,59,16,32.6,14.75,7,1,3,14.3,9,2.25,87,0,7,28,8.0,91,62.0,0.0,68.1,624,2016-11-20,2016,11,20,,小林市市民体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,1,3,4,Lose,86,97,105,14:50,16:44,1200,田野敏彦,平田敬基,中村久美子,松田さゆり,Away,197,67,13,34.0,16.75,2,0,1,0.0,2,0.50,96,3,5,29,10.1,80,52.0,0.0,65.0
101,52,4,51.5,17.33,6,1,0,16.7,9,3.00,73,1,6,15,6.5,54,36.0,0.0,66.7,625,2016-11-26,2016,11,26,,柏市中央体育館,デンソーエアリービーズ,仙台ベルフィーユ,山口祐之,辻健志,3,0,3,Win,75,54,70,13:00,14:16,650,佐々木克之,中西幸治,山内大右,長嶋健二,Home,116,34,6,29.3,11.33,9,1,3,11.1,4,1.33,56,2,2,16,10.0,65,50.0,0.0,76.9
116,34,6,29.3,11.33,9,1,3,11.1,4,1.33,56,2,2,16,10.0,65,50.0,0.0,76.9,625,2016-11-26,2016,11,26,,柏市中央体育館,仙台ベルフィーユ,デンソーエアリービーズ,葛和伸元,渡辺将嵩,0,3,3,Lose,54,75,70,13:00,14:16,650,佐々木克之,中西幸治,山内大右,長嶋健二,Away,101,52,4,51.5,17.33,6,1,0,16.7,9,3.00,73,1,6,15,6.5,54,36.0,0.0,66.7
180,65,7,36.1,16.25,5,1,2,20.0,9,2.25,91,3,4,34,12.0,86,64.0,0.0,74.4,627,2016-11-26,2016,11,26,,神戸総合運動公園体育館（グリーンアリーナ神戸）,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,皆川佳介,1,3,4,Lose,90,91,95,13:00,14:44,170,塚本健,岡田崇,長堂篤史,山内康史,Home,169,65,9,38.5,16.25,1,0,0,0.0,12,3.00,90,2,3,22,8.1,87,53.0,0.0,60.9
169,65,9,38.5,16.25,1,0,0,0.0,12,3.00,90,2,3,22,8.1,87,53.0,0.0,60.9,627,2016-11-26,2016,11,26,,神戸総合運動公園体育館（グリーンアリーナ神戸）,大野石油広島オイラーズ,JAぎふリオレーナ,豆田憲昭,鈴木輝,3,1,4,Win,91,90,95,13:00,14:44,170,塚本健,岡田崇,長堂篤史,山内康史,Away,180,65,7,36.1,16.25,5,1,2,20.0,9,2.25,91,3,4,34,12.0,86,64.0,0.0,74.4
195,58,14,29.7,14.50,15,3,3,20.0,1,0.25,81,2,4,18,7.8,86,48.0,0.0,55.8,626,2016-11-26,2016,11,26,,柏市中央体育館,柏エンゼルクロス,KUROBEアクアフェアリーズ,岩下忠正,吉川三博,1,3,4,Lose,80,95,94,15:00,16:43,650,佐々木克之,慈眼雅啓,小笠原孝文,平川暁,Home,171,60,7,35.1,15.00,6,1,0,16.7,12,3.00,94,0,8,38,10.1,76,57.0,0.0,75.0
171,60,7,35.1,15.00,6,1,0,16.7,12,3.00,94,0,8,38,10.1,76,57.0,0.0,75.0,626,2016-11-26,2016,11,26,,柏市中央体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,1,4,Win,95,80,94,15:00,16:43,650,佐々木克之,慈眼雅啓,小笠原孝文,平川暁,Away,195,58,14,29.7,14.50,15,3,3,20.0,1,0.25,81,2,4,18,7.8,86,48.0,0.0,55.8
93,47,9,50.5,15.67,10,5,2,50.0,10,3.33,73,6,9,28,16.4,48,33.0,0.0,68.8,628,2016-11-26,2016,11,26,,神戸総合運動公園体育館（グリーンアリーナ神戸）,埼玉上尾メディックス,フォレストリーヴズ熊本,箕輪憲吾,,3,0,3,Win,75,48,60,15:20,16:26,170,塚本健,橋本賀津郎,髙濵祐介,山本順一,Home,92,24,9,26.1,8.00,0,0,0,-,2,0.67,50,2,2,15,10.7,63,35.0,0.0,55.6
